시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
N10,충청남도교육청,8281033,원이중학교이원분교장,주간,일반계,20220901
N10,충청남도교육청,8140131,유구공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8161011,유구중학교,주간,일반계,20220901
N10,충청남도교육청,8231010,은산중학교,주간,일반계,20220901
N10,충청남도교육청,8181012,음봉중학교,주간,일반계,20220901
N10,충청남도교육청,8191018,음암중학교,주간,일반계,20220901
N10,충청남도교육청,8161012,이인중학교,주간,일반계,20220901
N10,충청남도교육청,8181013,인주중학교,주간,일반계,20220901
N10,충청남도교육청,8191013,인지중학교,주간,일반계,20220901
N10,충청남도교육청,8271014,임성중학교,주간,일반계,20220901
N10,충청남도교육청,8140133,임천공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8231011,임천중학교,주간,일반계,20220901
N10,충청남도교육청,8151014,입장중학교,주간,일반계,20220901
N10,충청남도교육청,8161013,장기중학교,주간,일반계,20220901
N10,충청남도교육청,8231012,장암중학교,주간,일반계,20220901
N10,충청남도교육청,8251004,장평중학교,주간,일반계,20220901
N10,충청남도교육청,8140101,장항고등학교,주간,일반계,20220901
N10,충청남도교육청,8140134,장항공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8140134,장항공업고등학교,주간,일반계,20220901
N10,충청남도교육청,8241008,장항중학교,주간,일반계,20220901
N10,충청남도교육청,8211007,전의중학교,주간,일반계,20220901
N10,충청남도교육청,8140066,정산고등학교,주간,일반계,20220901
N10,충청남도교육청,8140354,정산고등학교,주간,일반계,20220901
N10,충청남도교육청,8251005,정산중학교,주간,일반계,20220901
N10,충청남도교육청,8161014,정안중학교,주간,일반계,20220901
N10,충청남도교육청,8140102,정의여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8201010,제원중학교,주간,일반계,20220901
N10,충청남도교육청,8140068,조치원여자고등학교,주간,상업계,20220901
N10,충청남도교육청,8140068,조치원여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8211008,조치원여자중학교,주간,일반계,20220901
N10,충청남도교육청,8211009,조치원중학교,주간,일반계,20220901
N10,충청남도교육청,8140136,주산산업고등학교,주간,공업계,20220901
N10,충청남도교육청,8140136,주산산업고등학교,주간,농업계,20220901
N10,충청남도교육청,8171012,주산중학교,주간,일반계,20220901
N10,충청남도교육청,8140103,지곡고등학교,주간,일반계,20220901
N10,충청남도교육청,8201011,진산중학교,주간,일반계,20220901
